ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,PRME00000M,PRME00010M,PRME00020M,PRME00030M,PRME00040M,PRME00050M,PRME00060M,PRME00070M,PRME00080M,PRME00090M,PRME00100M,PRME00110M,PRME00120M,PRME00130M,PRME00140M,PRME00150M,PRME00160M,PRME00170M,PRME00180M,PRME00190M,PRME00200M,PRME00210M,PRME00220M,PRME00230M,PRME00240M,PRME00250M,PRME00260M,PRME00270M,PRME00280M,PRME00290M,PRME00300M,PRME00310M,PRME00320M,PRME00330M,PRME00340M,PRME00350M,PRME00360M,PRME00370M,PRME00380M,PRME00390M,PRME00400M,PRME00410M,PRME00420M,PRME00430M,PRME00440M,PRME00450M,PRME00460M,PRME00470M,PRME00480M,PRME00490M,PRME00500M,PRME00510M,PRME00520M,PRME00530M,PRME00540M,PRME00550M,PRME00560M,PRME00570M,PRME00580M,PRME00590M,PRME00600M,PRME00610M,PRME00620M,PRME00630M,PRME00640M,PRME00650M,PRME00660M,PRME00670M,PRME00680M,PRME00690M,PRME00700M,PRME00710M,PRME00720M,PRME00730M,PRME00740M,PRME00750M,PRME00760M,PRME00770M,PRME00780M,PRME00790M,PRME00800M,PRME00810M,PRME00820M,PRME00830M,PRME00840M,PRME00850M,PRME00860M,PRME00870M,PRME00880M,PRME00890M,PRME00900M,PRME00910M,PRME00920M,PRME00930M,PRME00940M,PRME00950M,PRME00960M,PRME00970M,PRME00980M,PRME00990M,PRME01000M,PRME01010M,PRME01020M,PRME01030M,PRME01040M,PRME01050M,PRME01060M,PRME01070M,PRME01080M,PRME01090M,PRME01100M,PRME01110M,PRME01120M,PRME01130M,PRME01140M,PRME01150M,PRME01160M,PRME01170M,PRME01180M,PRME01190M,PRME01200M,PRME01210M,PRME01220M,PRME01230M,PRME01240M,PRME01250M,PRME01260M,PRME01270M,PRME01280M,PRME01290M,PRME01300M,PRME01310M,PRME01320M,PRME01330M,PRME01340M,PRME01350M,PRME01360M,PRME01370M,PRME01380M,PRME01390M,PRME01400M
29731,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/23,年度报告,2019/2/27,39,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,108010724.1,108010724.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100127453.8,20238044.86,,,,,,,,,,,,,,,,,,,,,,1010924.5,,,13233626.64,65021047.26,,,263463.93,,360346.62,,,,,,-452266.3,-452266.3,,,,5281298.17,12712302.19,256761.19,,,,,,32321.95,,,,12936741.43,-211534.99,,13148276.42,,1,,,1,,13148276.42,,,,,,,,,,,,,,,,,,13148276.42,13148276.42,,,1,0.6,0.6,
29732,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/23,年度报告,2019/2/27,39,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,88937020.88,88937020.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87295802.95,20022021.36,,,,,,,,,,,,,,,,,,,,,,843828.18,,,13306855.25,52546714.35,,,479301.61,,97082.2,,,,,,-477026.38,-477026.38,8621.65,,,,1172813.2,6242734.53,,,,,,,,,,7415547.73,581438.76,,6834108.97,,1,,,1,,6834108.97,,,,,,,,,,,,,,,,,,6834108.97,6834108.97,,,1,0.31,0.31,
103725,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/23,年度报告,2019/2/28,41,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,105441401.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18356695.27,,,,,,,,,,,,,,,,,,,,,,,1006649.37,,,9533740.54,56124549.71,,,262060.75,,227160.43,,,,,,-452266.3,-452266.3,,,,5271862.52,24750141.45,250429.74,,,,,,30224.2,,,,24970346.99,-211534.99,,25181881.98,,,25181881.98,,,,,,,,,,,,,,,,,,,,,,25181881.98,,,,1,,,
103726,908a694df8ee5301b58d1cff7c033fc6,430066,南北天地,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/23,年度报告,2019/2/28,41,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524488235_658496.pdf,,87103431.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19580301.08,,,,,,,,,,,,,,,,,,,,,,,842536.27,,,10297465.73,44877005.57,,,476143.48,,27582.5,,,,,,-477026.38,-477026.38,8621.65,,,,10533992.21,4846921.2,,,,,,,,,,15380913.41,581438.76,,14799474.65,,,14799474.65,,,,,,,,,,,,,,,,,,,,,,14799474.65,,,,1,,,
53845,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/17,年度报告,2019/2/27,37,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,10240940.22,10240940.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12012745.67,6211632.09,,,,,,,,,,,,,,,,,,,,,,103692.45,,,434394.62,3604614.05,,,-22238.45,,1680650.91,,,,,,,,,,,,-1771805.45,0.12,,,,,,10846.2,,,,-1782651.53,-160525.56,,-1622125.97,,1,-1622125.97,,1,,-1622125.97,,,,,,,,,,,,,,,,,,-1622125.97,-1622125.97,,,1,-0.08,-0.08,
53846,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/17,年度报告,2019/2/27,37,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,7305285,7305285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394911.08,3304397.47,,,,,,,,,,,,,,,,,,,,,,61239.37,,,529863.16,3346236.49,,,-18479.6,,171654.19,,,,,,,,,,,,-89626.08,29312.42,,,,,,411.45,,,,-60725.11,-4023.84,,-56701.27,,1,-56701.27,,1,,-56701.27,,,,,,,,,,,,,,,,,,-56701.27,-56701.27,,,1,0,0,
134137,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/17,年度报告,2019/2/28,39,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,7419832.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702931.23,,,,,,,,,,,,,,,,,,,,,,,94661.38,,,431156.86,3035696.79,,,-15302.92,,1547873.13,,,,,,,,,,,,-1377183.7,,,,,,,10833.42,,,,-1388017.12,-199455.38,,-1188561.74,,,-1188561.74,,,,,,,,,,,,,,,,,,,,,,-1188561.74,,,,1,,,
134138,3581da0ba28c52f983010e66b71657bc,430067,维信通,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/17,年度报告,2019/2/28,39,http://www.neeq.com.cn/disclosure/2018/2018-04-17/1523956686_957368.pdf,,6776519.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861308.6,,,,,,,,,,,,,,,,,,,,,,,51121.45,,,529863.16,3263398.76,,,-3264.87,,171654.19,,,,,,,,,,,,-97561.77,29312.42,,,,,,407.89,,,,-68657.24,-6109.42,,-62547.82,,,-62547.82,,,,,,,,,,,,,,,,,,,,,,-62547.82,,,,1,,,
58535,236a969da6d053d1aae2ce8e72581d94,430068,纬纶环保,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524650372_257643.pdf,,70896029.73,70896029.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66111854.54,38901150.06,,,,,,,,,,,,,,,,,,,,,,422514.21,,,2906538.23,21235613.23,,,5565216.16,,-2919177.35,,,,,1546159.68,-2414854.14,-2414854.14,,,,784200,4699680.73,746626.51,,,,,,111165.98,,,,5335141.26,1290550.41,,4044590.85,,1,4044590.85,,1,-468751.53,4513342.38,,,,,,,,,,,,,,,,,,4044590.85,4513342.38,,-468751.53,1,0.09,0.09,
58536,236a969da6d053d1aae2ce8e72581d94,430068,纬纶环保,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524650372_257643.pdf,,69169733.34,69169733.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71964428.32,49712746.23,,,,,,,,,,,,,,,,,,,,,,336715.8,,,2744668.3,11815602,,,3591545.51,,3763150.48,,,,,4421898.62,6629010.3,6486327.57,,,,,8256213.94,2997844.76,,,,,,7997.27,,,,11246061.43,721413.54,,10524647.89,,1,10524647.89,,1,,10524647.89,,,,,,,,,,,,,,,,,,10524647.89,10524647.89,,,1,0.21,0.21,
120083,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/25,年度报告,2019/2/28,42,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,63045045.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11412650.87,,,,,,,,,,,,,,,,,,,,,,,1304990.75,,,14271815.09,9811419.7,,,104587.3,,55283.71,,,,,294487.34,-1093787.56,-1867390.58,,,,248138.71,25533136.31,4798.47,,,,,,501733.22,,,,25036201.56,4040665.03,,20995536.53,,,20995536.53,,,,,,,,,,,,,,,,,,,,,,20995536.53,,,,1,0.33,0.33,
120084,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/25,年度报告,2019/2/28,42,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,50035749.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10175711.27,,,,,,,,,,,,,,,,,,,,,,,856919.52,,,10953181.75,6633986.93,,,-61989.81,,-230769.73,,,,,351519.86,-944899.43,-1697396.84,-52765.86,,,,21062564.44,417493.07,,,,,,698689.12,,,,20781368.39,4367497.57,,16413870.82,,,16413870.82,,,,,,,,,,,,,,,,,,,,,,16413870.82,,,,1,0.78,0.78,
42623,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,40,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,70070287.85,70070287.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43973027.21,11412650.87,,,,,,,,,,,,,,,,,,,,,,1439220.17,,,20734903.54,10182675.4,,,105934.98,,97642.25,,,,,294487.34,-1093787.56,-1867390.58,,,,248138.71,25546099.13,4798.47,,,,,,501733.22,,,,25049164.38,4027405.75,,21021758.63,,1,21021758.63,,1,-55868.24,21077626.87,,,,,,,,,,,,,,,,,,21021758.63,21077626.87,,-55868.24,1,0.33,0.33,
42624,5f57581d172f50b19f10632cc65ebd12,430069,天助畅运,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,40,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524651286_537228.pdf,,50035749.8,50035749.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28393389.93,10175711.27,,,,,,,,,,,,,,,,,,,,,,856919.52,,,10953181.75,6700336.93,,,-61989.81,,-230769.73,,,,,351519.86,-944899.43,-1697396.84,-52765.86,,,,20996214.44,417493.07,,,,,,698689.12,,,,20715018.39,4367497.57,,16347520.82,,1,16347520.82,,1,,16347520.82,,,,,,,,,,,,,,,,,,16347520.82,16347520.82,,,1,0.26,0.78,
65073,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/23,年度报告,2019/2/27,48,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,32943034.41,32943034.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53368539.27,25012124.46,,,,,,,,,,,,,,,,,,,,,,193258.84,,,4604773.35,20805322.6,,,-148943.65,,2902003.67,,,,,,13171.51,,620,,,,-20411713.35,860846.03,,,,,,17.54,,,,-19550884.86,-487946.98,,-19062937.88,,1,-19062937.88,,1,-295002.27,-18767935.61,,,,,,,,,,,,,,,,,,-19062937.88,-18767935.61,,-295002.27,1,-0.62,-0.62,
65074,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/23,年度报告,2019/2/27,48,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,35282696.16,35282696.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32381215.76,18650121.36,,,,,,,,,,,,,,,,,,,,,,193962.39,,,2002074.74,12415334.12,,,38552.28,,-918829.13,,,,,,,,28543.75,,,,2930024.15,32023.11,,,,,,15506.85,,,,2946540.41,827080.72,,2119459.69,,1,2119459.69,,1,191566.87,1927892.82,,,,,,,,,,,,,,,,,,2119459.69,1927892.82,,191566.87,1,0.14,0.14,
148413,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/23,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,2862331.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822964.26,,,,,,,,,,,,,,,,,,,,,,,4967.99,,,897145.68,7589357.78,,,-162469.21,,2460001.58,,,,,,13171.51,,,,,,-9736464.93,300000,,,,,,,,,,-9436464.93,-401504.51,,-9034960.42,,,-9034960.42,,,,,,,,,,,,,,,,,,,,,,-9034960.42,,,,1,,,
148414,0a03eb4728e15b94a2dd151a0849e48d,430070,太一云,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/23,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-04-23/1524487215_656895.pdf,,9851220.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216672.34,,,,,,,,,,,,,,,,,,,,,,,73820.88,,,1238795.95,3865653.59,,,15359.43,,-1082049.62,,,,,,,,28543.75,,,,551511.21,27145.11,,,,,,260,,,,578396.32,194811.71,,383584.61,,,383584.61,,,,,,,,,,,,,,,,,,,,,,383584.61,,,,1,,,
55339,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,63,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,481500069.6,481500069.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435496159.9,309990349.7,,,,,,,,,,,,,,,,,,,,,,1288812.42,,,29926334.47,91089347.67,,,-232336.3,,3433651.92,,,,,,-1357813.53,-1906705.81,7979.65,,,3169922.04,47823997.95,188149.53,,,,,,429181.65,,,,47582965.83,7081547.81,,40501418.02,,1,40503792.38,-2374.36,1,,40501418.02,,-1790396.26,-1790396.26,,,,,-1790396.26,,,,,-1790396.26,,,,,38711021.76,38711021.76,,,1,0.11,0.11,
55340,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/25,年度报告,2019/2/27,63,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,361946147,361946147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327370440.1,214627952.9,,,,,,,,,,,,,,,,,,,,,,719723.56,,,31001779.91,73846463.25,,,467462.54,,6707058.01,,,,,,-54947.65,-165393.76,-60332.25,,,,34460426.95,6681569.71,,,,,,3566026.83,,,,37575969.83,5649669.52,,31926300.31,,1,31918864.2,7436.11,1,,31926300.31,,1611260.07,1611260.07,,,,,1611260.07,,,,,1611260.07,,,,,33537560.38,33537560.38,,,1,0.11,0.11,
136007,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/25,年度报告,2019/2/28,65,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,263107960.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170880199.4,,,,,,,,,,,,,,,,,,,,,,,227056.54,,,15186312.66,60292255.77,,,-97054.19,,239736.27,,,,,,16723713.28,-1906705.81,7979.65,,,2845904.84,35957051.41,188047.7,,,,,,427738.96,,,,35717360.15,1518640.35,,34198719.8,,,34198719.8,,,,,,,,,,,,,,,,,,,,,,34198719.8,,,,1,,,
136008,2fdd9d5657f95cf5b7fa89cec0ad6741,430071,首都在线,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/25,年度报告,2019/2/28,65,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524659369_596515.pdf,,225790096.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137182507.6,,,,,,,,,,,,,,,,,,,,,,,151064.95,,,21362174.1,56153224.68,,,778388.87,,5413995.69,,,,,,40877124.12,-165393.76,-60332.25,,,,45565532.5,4951120.84,,,,,,3406064.6,,,,47110588.74,687633.13,,46422955.61,,,46422955.61,,,,,,,,,,,,,,,,,,,,,,46422955.61,,,,1,,,
68941,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/27,40,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,14226400.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713519.01,,,,,,,,,,,,,,,,,,,,,,,82931.22,,,327239.96,4143192.83,,,-71661.17,,172984.51,,,,,,,,,,,243000,5101193.77,,,,,,,,,,,5101193.77,599348.19,,4501845.58,,,4501845.58,,,,,,,,,,,,,,,,,,,,,,4501845.58,,,,1,0.16,0.16,
68942,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/27,40,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,11897407.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505875.03,,,,,,,,,,,,,,,,,,,,,,,74406.1,,,264000.56,3784273.37,,,-134960.92,,-61293.51,,,,,,,,,,,,3465106.45,21448.72,,,,,,,,,,3486555.17,400346.17,,3086209,,,3086209,,,,,,,,,,,,,,,,,,,,,,3086209,,,,1,0.11,0.11,
2167,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,38,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,15288990.49,15288990.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10441724.69,5055746.44,,,,,,,,,,,,,,,,,,,,,,87171.37,,,338339.96,4858630.11,,,-71147.7,,172984.51,,,,,,,,,,,243000,5090265.8,,,,,,,,,,,5090265.8,596616.2,,4493649.6,4493649.6,1,4493649.6,,1,,4493649.6,,,,,,,,,,,,,,,,,,4493649.6,4493649.6,,,1,0.16,0.16,
2168,f82ab94229635afdb3535811c8b345c8,430072,亿创科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/18,年度报告,2019/2/27,38,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040609_857323.pdf,,11897407.08,11897407.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8432300.63,4505875.03,,,,,,,,,,,,,,,,,,,,,,74406.1,,,264000.56,3784273.37,,,-134960.92,,-61293.51,,,,,,,,,,,,3465106.45,21448.72,,,,,,,,,,3486555.17,400346.17,,3086209,3086209,1,3086209,,1,,3086209,,,,,,,,,,,,,,,,,,3086209,3086209,,,1,0.11,0.11,
132815,395f659b8d6f5dce9d71dae2b57789e7,430074,德鑫物联,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/29,年度报告,2019/2/28,51,http://www.neeq.com.cn/disclosure/2018/2018-03-29/1522321807_428388.pdf,,398374067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284743211.4,,,,,,,,,,,,,,,,,,,,,,,1430462.43,,,7972979.46,34528376.44,,,5417494.28,,6336945.19,,,,,,,,1589.6,,,,57946187.42,6947439.1,,,,,,123712.89,,,,64769913.63,8428876.71,,56341036.92,,,56341036.92,,,,,,,,,,,,,,,,,,,,,,56341036.92,,,,1,,,
132816,395f659b8d6f5dce9d71dae2b57789e7,430074,德鑫物联,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/29,年度报告,2019/2/28,51,http://www.neeq.com.cn/disclosure/2018/2018-03-29/1522321807_428388.pdf,,307457848.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219556054.3,,,,,,,,,,,,,,,,,,,,,,,615842.19,,,8829693.59,28606150.36,,,-1934209.21,,7759675.64,,,,,,,,,,,,44024641.96,6375229.66,,,,,,340794.67,,,,50059076.95,6670020.74,,43389056.21,,,43389056.21,,,,,,,,,,,,,,,,,,,,,,43389056.21,,,,1,,,
22629,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/28,年度报告,2019/2/27,53,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,306057922,306057922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271335751.4,191758795.7,,,,,,,,,,,,,,,,,,,,,,1519267.74,,,8119000.78,56478364.48,,,8770474.35,,4689848.34,,,,,,,,,,,,34722170.6,6010269.89,,,,,,108536.19,,,,40623904.3,6395917.34,,34227986.96,,1,34227986.96,,1,-27816.42,34255803.38,,,,,,,,,,,,,,,,,,34227986.96,34255803.38,,-27816.42,1,0.23,,
22630,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/28,年度报告,2019/2/27,53,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,269118742.5,269118742.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243565222.9,177810604.8,,,,,,,,,,,,,,,,,,,,,,1125348.44,,,6582539.92,49149429.03,,,3921348.95,,4975951.78,,,,,,,,,,,,25553519.63,3985760.76,,,,,,83554.15,,,,29455726.24,3954247.25,,25501478.99,,1,25501478.99,,1,,25501478.99,,,,,,,,,,,,,,,,,,25501478.99,25501478.99,,,1,0.17,,
94651,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/28,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,221833853.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145143198.8,,,,,,,,,,,,,,,,,,,,,,,892260.85,,,6167831.29,29971400.11,,,7004846.6,,3018722.4,,,,,,,,,,,,29635593.69,1993493.23,,,,,,96640.21,,,,31532446.71,4212307.46,,27320139.25,,,27320139.25,,,,,,,,,,,,,,,,,,,,,,27320139.25,,,,1,,,
94652,ab275bf155d75be99f5b0d1de76a8881,430075,中讯四方,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/28,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-03-28/1522229064_751374.pdf,,206544675.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140182460.9,,,,,,,,,,,,,,,,,,,,,,,697754.81,,,5098909.17,30644411.95,,,3543782.5,,4968863.9,,,,,,,,,,,,21408492.51,2357392.72,,,,,,21993.74,,,,23743891.49,2688297.2,,21055594.29,,,21055594.29,,,,,,,,,,,,,,,,,,,,,,21055594.29,,,,1,,,
37677,723fb9a066d65dd0a15f0a38f27c76d1,430076,国基科技,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/27,年度报告,2019/2/27,53,http://www.neeq.com.cn/disclosure/2018/2018-03-27/1522141048_602054.pdf,,129141850.5,129141850.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115415902.2,69565820.17,,,,,,,,,,,,,,,,,,,,,,1379401.14,,,17123489.93,27904073.48,,,481898.4,,-1038780.93,,,,,,,,13590.19,,,2512300.69,16251839.23,,,,,,,158584.16,,,,16093255.07,1779625.04,,14313630.03,,1,14313630.03,,1,,14313630.03,,,,,,,,,,,,,,,,,,14313630.03,14313630.03,,,1,0.28,0.28,
37678,723fb9a066d65dd0a15f0a38f27c76d1,430076,国基科技,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/27,年度报告,2019/2/27,53,http://www.neeq.com.cn/disclosure/2018/2018-03-27/1522141048_602054.pdf,,132811069.9,132811069.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114097244.3,70770830.79,,,,,,,,,,,,,,,,,,,,,,1171198.4,,,15807901.41,23917568.47,,,1044100.16,,1385645.06,,,,,,935200.68,,-11959.52,,,,19637066.76,2741482.15,,,,,,2633.18,,,,22375915.73,2977409.79,,19398505.94,,1,19398505.94,,1,-114215.87,19512721.81,,,,,,,,,,,,,,,,,,19398505.94,19512721.81,,-114215.87,1,0.39,0.39,
118025,653ffd0fd3e85bf3938ab73f2bcb3512,430077,道隆软件,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/28,53,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524770155_932008.pdf,,71705494.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25636513.97,,,,,,,,,,,,,,,,,,,,,,,472857.27,,,5364865.08,18457353.38,,,-315005.01,,2686289.08,,,,,,,,,,,221784.28,19624404.85,,,,,,,,,,,19624404.85,1441289.02,,18183115.83,,,18183115.83,,,,,,,,,,,,,,,,,,,,,,18183115.83,,,,1,0.82,0.82,
