CODE,NAME,CLASS_1,TYPE_1,CLASS_2,TYPE_2,CLASS_3,TYPE_3
831025,博硕光电,C,制造业,42,废弃资源综合利用业,421,金属废料和碎屑加工处理
831026,华雁信息,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,655,集成电路设计
831027,三和视讯,P,教育,82,教育,829,技能培训、教育辅助及其他教育
831028,北展股份,C,制造业,22,造纸和纸制品业,223,纸制品制造
831029,万兴隆,A,农、林、牧、渔业,5,农、林、牧、渔服务业,51,农业服务业
831030,熙浪股份,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831031,兴致体育,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造
831032,华丽包装,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
831033,银丰棉花,C,制造业,38,电气机械和器材制造业,387,照明器具制造
831034,卓华信息,C,制造业,39,计算机、通信和其他电子设备制造业,396,电子器件制造
831035,诚盟装备,C,制造业,26,化学原料和化学制品制造业,261,基础化学原料制造
831036,景睿策划,C,制造业,13,农副食品加工业,139,其他农副食品加工
831038,朗星照明,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造
831039,红光股份,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术
831040,中天利,C,制造业,26,化学原料和化学制品制造业,264,涂料、油墨、颜料及类似产品制造
831042,裕国股份,C,制造业,34,通用设备制造业,343,物料搬运设备制造
831043,宇建科技,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发
831045,国义招标,C,制造业,34,通用设备制造业,342,金属加工机械制造
831046,优波科,F,批发和零售业,52,零售业,529,货摊、无店铺及其他零售业
831047,芜起股份,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造
831048,锦旺农业,C,制造业,26,化学原料和化学制品制造业,266,专用化学产品制造
831049,科慧科技,M,科学研究和技术服务业,73,研究和试验发展,734,医学研究和试验发展
831050,雷克利达,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831051,深远石油,L,租赁和商务服务业,72,商务服务业,724,广告业
831052,天成股份,E,建筑业,49,建筑安装业,499,其他建筑安装业
831053,赛莱拉,C,制造业,26,化学原料和化学制品制造业,264,涂料、油墨、颜料及类似产品制造
831054,天喻软件,C,制造业,35,专用设备制造业,351,采矿、冶金、建筑专用设备制造
831055,ST春秋,C,制造业,39,计算机、通信和其他电子设备制造业,396,电子器件制造
831057,金开利,C,制造业,27,医药制造业,274,中成药生产
831058,美佳新材,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业
831059,巴陵节能,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
831060,三优光电,C,制造业,14,食品制造业,146,调味品、发酵制品制造
831061,多普泰,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831062,天颖环境,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831063,霍斯通,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831064,天香苑,C,制造业,29,橡胶和塑料制品业,292,塑料制品业
831065,中瀛鑫,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831066,远古信息,C,制造业,33,金属制品业,331,结构性金属制品制造
831067,安泰股份,C,制造业,26,化学原料和化学制品制造业,262,肥料制造
831068,浩驰科技,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业
831070,鑫干线,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
831071,圣维科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831072,根力多,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,653,信息技术咨询服务
831073,凌志环保,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造
831074,威尔圣,C,制造业,34,通用设备制造业,341,锅炉及原动设备制造
831075,北塔软件,C,制造业,33,金属制品业,331,结构性金属制品制造
831076,瑞聚股份,C,制造业,34,通用设备制造业,343,物料搬运设备制造
831078,瑞恒科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831079,佳力科技,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造
831080,宏海科技,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术
831081,展博股份,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
831083,易通鼎盛,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831084,瑞琦科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831085,立思股份,C,制造业,40,仪器仪表制造业,404,光学仪器及眼镜制造
831087,西驰电气,A,农、林、牧、渔业,1,农业,11,谷物种植
831090,东润环能,B,采矿业,12,其他采矿业,120,其他采矿业
831091,绿网天下,C,制造业,30,非金属矿物制品业,308,耐火材料制品制造
831092,博冠股份,C,制造业,30,非金属矿物制品业,303,砖瓦、石材等建筑材料制造
831093,秋乐种业,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造
831094,ST锡成,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,371,铁路运输设备制造
831095,精冶源,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,654,数据处理和存储服务
831096,乾元泽孚,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
831097,鑫航科技,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831098,光大灵曦,J,金融业,66,货币金融服务,663,非货币银行服务
831099,中网科技,E,建筑业,47,房屋建筑业,470,房屋建筑业
831100,物润船联,E,建筑业,49,建筑安装业,499,其他建筑安装业
831101,思为同飞,I,信息传输、软件和信息技术服务业,64,互联网和相关服务,642,互联网信息服务
831102,通利农贷,A,农、林、牧、渔业,3,畜牧业,32,家禽饲养
831104,维泰股份,G,交通运输、仓储和邮政业,58,装卸搬运和运输代理业,582,运输代理业
831106,玉宇环保,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831107,奥维云网,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831108,湘佳牧业,C,制造业,15,酒、饮料和精制茶制造业,153,精制茶加工
831109,翔维科技,C,制造业,13,农副食品加工业,136,水产品加工
831110,埃林哲,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造
831111,金科信息,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831112,茶乾坤,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业
831113,金牌股份,H,住宿和餐饮业,61,住宿业,619,其他住宿业
831114,ST荣腾,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831115,智明恒,C,制造业,25,石油加工、炼焦和核燃料加工业,251,精炼石油产品制造
831116,哥伦布,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发
831118,优粒科技,C,制造业,26,化学原料和化学制品制造业,268,日用化学产品制造
831119,易销科技,C,制造业,14,食品制造业,149,其他食品制造
831121,福克油品,C,制造业,38,电气机械和器材制造业,381,电机制造
831122,腾远股份,C,制造业,35,专用设备制造业,355,纺织、服装和皮革加工专用设备制造
831123,兰亭科技,C,制造业,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造
831124,蓝钻生物,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务
831126,力久电机,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831128,永信科技,C,制造业,24,文教、工美、体育和娱乐用品制造业,245,玩具制造
831129,大成空间,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831130,中标节能,C,制造业,33,金属制品业,333,集装箱及金属包装容器制造
831131,元鼎科技,B,采矿业,8,黑色金属矿采选业,81,铁矿采选
831132,大汉印邦,C,制造业,34,通用设备制造业,346,烘炉、风机、衡器、包装等设备制造
831133,领信股份,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831134,环宇装备,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
831136,兴宏泰,C,制造业,17,纺织业,171,棉纺织及印染精加工
831137,临风股份,C,制造业,33,金属制品业,335,建筑、安全用金属制品制造
831139,科润智能,C,制造业,36,汽车制造业,366,汽车零部件及配件制造
831140,爱特科技,E,建筑业,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑
831142,颍元股份,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发
831143,泰和股份,C,制造业,26,化学原料和化学制品制造业,268,日用化学产品制造
831144,江西广蓝,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造
831146,力阳科技,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务
831148,易讯通,C,制造业,34,通用设备制造业,341,锅炉及原动设备制造
831149,焕鑫新材,C,制造业,35,专用设备制造业,359,环保、社会公共服务及其他专用设备制造
831150,欣影科技,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,372,城市轨道交通设备制造
831151,建科节能,G,交通运输、仓储和邮政业,59,仓储业,599,其他仓储业
831152,长宏科技,C,制造业,32,有色金属冶炼和压延加工业,326,有色金属压延加工
831153,奥美环境,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,652,信息系统集成服务
831154,金越交通,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业
831155,全胜物流,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造
831156,昆工科技,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发
831159,全维技术,G,交通运输、仓储和邮政业,54,道路运输业,543,道路货物运输
831160,益方田园,C,制造业,34,通用设备制造业,342,金属加工机械制造
831161,振源电气,C,制造业,30,非金属矿物制品业,307,陶瓷制品制造
831162,ST浩祯,C,制造业,36,汽车制造业,366,汽车零部件及配件制造
831163,安达物流,C,制造业,26,化学原料和化学制品制造业,266,专用化学产品制造
831165,晨龙锯床,C,制造业,29,橡胶和塑料制品业,292,塑料制品业
831166,伊菲股份,C,制造业,21,家具制造业,213,金属家具制造
831167,天河股份,C,制造业,38,电气机械和器材制造业,385,家用电力器具制造
831168,艾科新材,C,制造业,27,医药制造业,277,卫生材料及医药用品制造
